0	5.677400
1	5.852455
2	6.045456
3	6.036200
4	6.002679
5	5.929835
6	5.957896
7	5.875240
8	5.806888
9	5.771891
10	5.774113
11	6.182313
12	6.170642
13	5.964822
14	6.143532
15	6.421455
16	7.000224
17	7.139279
18	6.787311
19	6.294534
20	6.473550
21	6.068049
22	6.124547
23	6.739438
24	6.865400
25	6.676188
26	6.649117
27	6.231614
28	6.058118
29	6.130609
30	6.702337
31	6.963291
32	7.060781
33	6.853318
34	6.525296
35	6.039127
36	5.657017
37	5.886406
38	5.981094
39	5.871457
40	5.451346
41	5.345892
42	5.654386
43	5.135480
44	4.961310
45	5.451301
46	5.568177
47	5.815822
48	5.457256
49	4.915883
50	5.398856
51	5.528427
52	4.769279
53	5.438116
54	6.044423
55	5.585364
56	5.275798
57	4.946703
58	4.257505
59	4.194484
60	4.291379
61	4.452181
62	4.768746
63	4.993969
64	5.469173
65	5.535710
66	5.219605
67	4.414179
68	4.159597
69	4.534469
70	4.007189
71	4.270333
72	4.274410
73	4.411669
74	4.207432
75	4.771601
76	4.389452
77	4.788551
78	5.171477
79	5.773826
80	5.240742
81	4.975468
82	4.915422
83	4.831282
84	5.068878
85	4.896154
86	4.713416
87	4.391426
88	4.350112
89	4.433274
90	4.579290
91	4.853413
92	4.884381
93	4.848687
94	5.193571
95	5.531988
96	5.490272
97	5.157817
98	4.979193
99	5.067813
100	5.120495
101	5.006493
102	4.950204
103	4.837535
104	5.069302
105	5.116087
106	5.283795
107	5.396069
108	5.520640
109	5.503350
110	5.838356
111	6.149209
112	6.252905
113	5.984730
114	5.511507
115	4.983948
116	4.780696
117	5.072112
118	4.955926
119	4.767910
120	5.103791
121	5.094053
122	4.584711
123	4.374495
124	4.156571
125	4.478408
126	4.308614
127	4.932253
128	5.632260
129	5.709651
130	5.766098
131	5.695046
132	5.596195
133	5.535739
134	5.079733
135	4.663221
136	4.189218
137	4.370119
138	4.068948
139	4.088134
140	5.023032
141	5.710624
142	5.649046
143	5.200011
144	4.599424
145	4.244679
146	4.367896
147	4.553821
148	5.145812
149	4.874144
150	5.234108
151	5.150323
152	4.589504
153	4.363594
154	4.666916
155	5.180804
156	4.594543
157	3.664066
158	4.155703
159	4.177655
160	4.349327
161	4.346705
162	4.392627
163	4.197531
164	4.064887
165	4.400908
166	3.682431
167	4.182719
168	4.534315
169	4.569430
170	4.459414
171	4.371046
172	4.157980
173	4.167858
174	4.084828
175	4.166320
176	4.248093
177	4.418276
178	4.744535
179	4.845526
180	4.673592
181	4.820326
182	4.769421
183	4.386350
184	3.973231
185	4.002838
186	4.720269
187	5.266381
188	4.807942
189	4.862057
190	5.289846
191	4.673407
192	4.140718
193	4.483703
194	4.780571
195	5.017269
196	4.876314
197	4.911068
198	4.346908
199	4.705160
200	5.105917
201	4.753417
202	4.575662
203	4.530395
204	4.300398
205	4.121151
206	4.396057
207	4.361187
208	4.793657
209	5.031112
210	4.993303
211	4.686057
212	4.306116
213	4.939744
214	4.707179
215	4.735768
216	4.475561
217	4.464472
218	4.824534
219	4.787261
220	4.508668
221	4.491150
222	4.395792
223	4.295932
224	3.842004
225	3.868739
226	3.599146
227	4.154458
228	4.019814
229	4.223013
230	4.068341
231	4.029572
232	3.770268
233	4.304839
234	4.363052
235	4.310678
236	4.345306
237	4.198922
238	4.406968
239	4.360607
240	4.387367
241	4.701115
242	4.143822
243	4.107204
244	4.442154
245	5.060506
246	5.397966
247	5.437099
248	5.440576
249	5.168027
250	5.010383
251	4.758416
252	5.412714
253	6.214097
254	6.083105
255	5.728783
256	5.426718
257	5.379775
258	5.483615
259	5.265242
260	4.521658
261	4.843868
262	5.120836
263	5.032727
264	4.971867
265	5.793025
266	5.465416
267	5.580354
268	5.456811
269	5.709274
270	6.316067
271	6.474486
272	6.390571
273	6.017870
274	5.920865
275	5.617918
276	5.430052
277	5.266658
278	5.483006
279	5.828980
280	5.912940
281	6.307096
282	6.116875
283	5.729090
284	5.528052
285	4.951709
286	4.079159
287	4.174177
288	4.667292
289	4.739456
290	5.276032
291	5.054482
292	5.105375
293	5.436725
294	5.017193
295	4.750594
296	4.922899
297	4.753412
298	4.663202
299	4.726719
300	4.961496
301	4.565880
302	4.592784
303	4.756243
304	4.709759
305	4.146319
306	4.315989
307	4.512598
308	4.141624
309	3.897816
310	4.323029
311	4.862232
312	4.961025
313	4.275276
314	4.186537
315	4.307605
316	3.728123
317	4.294377
318	4.719119
319	4.717099
320	4.652137
321	4.337112
322	4.734632
323	5.065530
324	5.207511
325	4.651221
326	3.879983
327	4.360465
328	4.461057
329	4.609596
330	4.584685
331	4.273269
332	4.216572
333	4.098493
334	4.079282
335	4.143620
336	4.038823
337	3.831041
338	4.283163
339	4.023348
340	3.956857
341	4.011696
342	4.631661
343	4.452022
344	4.462550
345	4.213642
346	4.476923
347	4.576850
348	4.508459
349	5.003130
350	5.419381
351	5.574927
352	5.651307
353	5.281372
354	4.602087
355	4.184085
356	4.353621
357	4.419395
358	3.822866
359	3.932673
360	4.851295
361	5.179001
362	4.776808
363	3.962279
364	3.992159
365	4.407320
366	4.665451
367	4.669973
368	4.113982
369	4.109578
370	3.861812
371	3.784102
372	3.800637
373	4.806835
374	5.504106
375	5.286687
376	5.368436
377	4.797197
378	4.503009
379	4.461343
380	4.284141
381	4.895176
382	5.270522
383	5.047999
384	4.555223
385	3.927476
386	3.775670
387	4.427966
388	4.578062
389	4.969122
390	4.250153
391	3.888322
392	3.931946
393	4.512581
394	4.467862
395	4.492809
396	4.899089
397	5.524056
398	5.044365
399	4.820599
400	4.782126
401	4.440938
402	4.143641
403	4.415699
404	4.510943
405	4.473441
406	4.961271
407	4.931431
408	5.128745
409	4.982082
410	4.874838
411	4.644288
412	5.152141
413	4.975565
414	4.892664
415	5.020883
416	5.528206
417	5.388865
418	4.849895
419	5.100603
420	4.879897
421	4.987411
422	4.679082
423	4.531403
424	4.734287
425	4.831399
426	4.832829
427	4.699195
428	4.628455
429	4.032954
430	4.129814
